,Tanggal,Konfirmasi,Aktif,Sembuh,Meninggal,Case Recovery Rate,Case Fatality Rate,Bergejala,Tanpa Gejala,Perjalanan,Kontak,Tanpa Riwayat Perjalanan,Meninggal karena COVID-19,Meninggal karena penyakit lain (Positif COVID-19),RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Suspek,Probabel,Diisolasi,Discarded,Meninggal,RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Kontak Dilacak,Kontak Erat,Kontak Konfirmasi,Kontak Suspek,Kontak Discarded,Kontak Mangkir,Jumlah specimen/swab,Rapid,Reaktif,Reaktif periksa RT-PCR,Reaktif periksa RT-PCR(+)
125,06/05/2021,149214,1897,136458,10859,91.45,7.28,70268,78946,10837,40444,97933,9482,1377,957,12,12,460,7180,1025,4076,69408,1456,893,19,8,429,157913,841844,37192,6511,709767,87,1315393,1476207,149275,129748,45999
126,07/05/2021,149446,1821,136744,10881,91.5,7.28,70408,79044,10841,40545,98064,9502,1379,959,7,7,389,7194,1026,4091,69528,1463,904,13,7,435,158256,843975,37550,6525,711711,87,1328055,1478664,149553,130160,46037
127,08/05/2021,149671,1811,136956,10904,91.5,7.29,70521,79150,10855,40591,98225,9521,1383,908,8,8,394,7132,1029,4042,69655,1467,851,15,3,431,158515,846213,37673,6528,730697,87,1331920,1514032,149608,130519,46077
128,09/05/2021,149901,1825,137155,10921,91.5,7.29,70962,78939,10860,38853,100188,9536,1385,900,10,10,419,7136,1032,4040,69723,1468,858,17,5,416,151968,848503,37731,6530,732759,87,1335216,1511483,149796,130732,46066
129,10/05/2021,150107,1789,137375,10943,91.52,7.29,70775,79332,10871,39140,100096,9552,1391,874,7,7,392,7165,1033,4068,68983,1470,860,19,14,426,159286,850942,38788,6533,727406,87,1337042,1532070,149982,131165,46125
130,11/05/2021,150364,1819,137569,10976,91.49,7.3,70758,79606,10890,40990,98484,9584,1392,892,5,5,417,7184,1035,4087,68698,1474,883,19,10,424,158902,855871,38702,6537,733912,1819,1338355,1515460,148935,130356,45570
131,12/05/2021,150612,1808,137805,10999,91.5,7.3,71080,79532,10890,40858,98864,9605,1394,869,7,7,445,7116,1033,4019,81425,1475,856,7,10,390,159966,856700,39028,6546,740314,91,1336024,1659799,150328,132058,46179
132,13/05/2021,150760,1789,137961,11010,91.51,7.3,71158,79602,10897,40899,98964,9614,1396,846,13,13,445,7090,1033,3993,69568,1474,839,7,5,426,156888,852187,37651,6549,735994,91,1345530,1534265,150470,132295,46199
133,14/05/2021,150901,1740,138134,11027,91.54,7.31,71244,79657,10907,40884,99110,9630,1397,838,14,14,417,7165,1033,4068,69763,1475,810,7,3,379,160530,861818,39073,6551,696200,91,1346376,1534732,150605,132511,46212
134,15/05/2021,151084,1666,138366,11052,91.58,7.32,71359,79725,10915,40915,99254,9651,1401,839,15,15,471,7034,1033,3939,69703,1319,796,6,5,366,160819,864181,39096,6554,748586,91,1348647,1535247,150812,132809,46235
135,16/05/2021,151248,1648,138530,11070,91.59,7.32,71470,79778,10918,40941,99389,9668,1402,846,17,17,369,7025,1033,3929,69781,1320,769,8,7,380,161034,866695,39122,6553,751118,91,1347892,1536465,150986,133147,39392
136,17/05/2021,151450,1544,138809,11097,91.65,7.33,70693,80757,10927,40986,99537,9691,1406,810,14,14,351,7003,963,3907,67683,1323,759,8,11,379,161295,867293,39146,6557,753736,91,1342221,1537623,151159,133503,46262
137,18/05/2021,151677,1514,139044,11119,91.67,7.33,71735,79942,10935,41033,99709,9711,1408,799,11,11,339,7014,3161,3916,70528,1429,740,6,11,382,161629,869897,39181,6561,756157,91,1355465,1538714,151350,133947,46292
138,19/05/2021,151931,1529,139254,11148,91.66,7.34,71885,80046,10941,41118,99872,9737,1411,811,13,13,344,7007,1036,3908,70637,1430,732,6,6,396,161994,872675,39267,6565,758835,91,1359943,1539568,151517,134267,46330
139,20/05/2021,152190,1522,139501,11167,91.66,7.34,72045,80145,10949,41194,100047,9756,1411,808,16,16,332,6986,1038,3896,70728,1426,713,6,7,450,162351,875419,39323,6568,761399,91,1364117,1540328,151717,134779,46370
140,21/05/2021,152434,1562,139688,11184,91.64,7.34,72202,80232,10955,41285,100194,9771,1413,816,10,10,363,6973,1039,3881,70812,1428,687,6,5,394,162604,877741,39394,6569,763752,91,1368135,1543187,153619,136957,46168
141,22/05/2021,152667,1571,139897,11199,91.64,7.34,72364,80303,10958,41327,100382,9785,1414,824,10,10,354,6975,1040,3882,70954,1429,672,6,7,403,162860,880291,39431,6575,757600,91,1371731,1544465,153889,136958,46209
142,23/05/2021,152895,1582,140097,11216,91.63,7.34,72522,80373,10962,41382,100551,9802,1414,820,36,36,368,6978,974,3884,71016,1431,681,7,8,392,163089,882622,39479,6577,768171,91,1523765,1545457,154041,137209,45063
143,24/05/2021,153122,1576,140309,11237,91.63,7.34,72686,80436,10967,39842,102313,9821,1416,805,7,7,361,6964,1044,3871,84082,1427,674,7,8,391,163280,884777,39540,6580,770902,91,1375809,1538577,154177,137410,46382
144,25/05/2021,153339,1578,140498,11263,91.63,7.35,72834,80505,10970,39881,102488,9845,1418,814,7,7,381,6989,1046,3895,71174,1431,667,7,8,409,163626,887769,39565,6586,773654,91,1306063,1539365,154390,137983,46415
145,26/05/2021,153596,1677,140634,11285,91.56,7.35,72997,80599,10975,39929,102692,9865,1420,855,7,7,409,6813,1045,3885,70149,1431,645,7,11,410,163957,898759,41938,6604,776044,91,1383800,1548934,154549,138283,46449
146,27/05/2021,153814,1678,140826,11310,91.56,7.35,73141,80673,10983,41566,101265,9889,1421,850,12,12,410,5758,1050,3893,70217,1431,646,8,10,422,159803,901279,41968,6610,789479,91,1387891,1498046,152577,138591,46472
147,28/05/2021,154060,1689,141040,11331,91.55,7.35,73287,80773,10992,40422,102646,9908,1423,854,15,15,409,5779,1053,3911,70114,1431,661,9,8,426,160170,900028,42262,6614,791637,91,1393564,1508067,154550,138642,43784
148,29/05/2021,154315,1712,141253,11350,91.54,7.36,73448,80867,10998,41706,101611,9926,1424,879,17,17,421,5742,1053,3876,70369,1435,627,8,6,414,160577,906140,42324,6614,793592,91,1398854,1491825,155000,139130,46042
149,30/05/2021,154532,1735,141428,11369,91.52,7.36,73582,80950,11001,41877,101654,9945,1424,873,21,21,417,5728,1050,3863,70433,1437,607,8,5,404,160841,913004,42394,6626,795990,91,1402841,1513682,155148,139528,46539
150,31/05/2021,154781,1728,141655,11398,91.52,7.36,73538,81243,11006,41864,101911,9971,1427,868,17,17,428,5704,1049,3841,70542,1438,591,8,4,403,161083,915867,42328,6496,798711,91,1397420,1514453,155314,139889,46575
151,01/06/2021,155006,1743,141839,11424,91.51,7.37,73866,81140,11012,41926,102068,9995,1429,874,14,14,432,5735,1012,3872,83009,1438,603,13,3,421,161312,933960,28744,6502,801396,91,1403681,1515918,155559,138927,45369
152,02/06/2021,155245,1738,142055,11452,91.5,7.38,74031,81214,11015,41988,102242,10019,1433,883,13,13,427,5733,1044,3872,83102,1494,600,8,5,408,161680,936801,28795,6534,803929,91,1409734,1517966,155752,140406,46629
153,03/06/2021,155505,1757,142270,11478,91.49,7.38,74198,81307,11020,42044,102441,10044,1434,896,17,17,416,5801,1047,3940,70747,1497,629,8,4,450,162064,939800,28846,6553,806810,91,1412654,1517763,155912,140697,46662
154,04/06/2021,155806,1764,142536,11506,91.48,7.38,74382,81424,11029,40595,104182,10071,1435,919,10,10,428,5855,1043,3992,70841,1416,666,8,6,462,162552,942859,28911,6560,796122,91,1418686,1519763,156283,141125,46696
155,05/06/2021,156050,1793,142727,11530,91.46,7.39,74530,81520,11038,42194,102818,10091,1439,902,8,8,446,5872,1045,4008,70918,1501,678,7,7,473,162802,946309,28970,6569,812604,91,1421190,1531023,156583,141368,46727
156,06/06/2021,156326,1845,142928,11553,91.43,7.39,74708,81618,11041,41361,103924,10111,1442,935,8,8,464,5847,1045,3983,70993,1504,666,7,4,448,163153,948823,29031,6478,814798,91,1424069,1531356,156783,141554,46645
157,07/06/2021,156627,1902,143142,11583,91.39,7.4,74875,81752,11045,40796,104786,10140,1443,933,10,10,498,5865,1047,4000,71069,1505,676,7,7,451,163558,951975,29124,6578,817527,91,1418528,1532146,156980,141925,46871
158,08/06/2021,157016,2000,143396,11620,91.33,7.4,75248,81762,11063,40924,105023,10174,1446,998,11,11,532,5879,1047,4015,71143,1506,676,8,6,460,163945,954787,28278,6594,820104,91,1430393,1533227,157135,142239,46980
159,09/06/2021,157417,2145,143619,11653,91.23,7.4,75498,81919,11066,42631,103720,10203,1450,1106,11,11,571,5926,1047,4062,71220,1507,688,7,8,498,190447,957554,28383,6604,813480,90,1433984,1534042,157295,142532,47101
160,10/06/2021,157842,2286,143867,11689,91.15,7.41,75697,82145,11087,42631,104124,10235,1454,1114,34,34,719,5953,1049,4089,71302,1509,708,7,4,498,165070,960776,28529,6611,838544,99,1462655,1518852,157627,142863,47220
161,11/06/2021,158283,2428,144130,11725,91.06,7.41,75916,82367,11096,42960,104227,10266,1459,1215,17,17,850,5957,1053,4093,71392,1508,724,3,6,469,165503,977655,29639,6634,841281,90,1476037,1547675,157835,143183,47338
162,12/06/2021,158641,2546,144339,11756,90.98,7.41,76101,82540,11106,42128,105407,10296,1460,1225,28,28,810,6028,1056,4162,71448,1505,677,3,5,503,165979,983680,29752,6699,844371,90,1479812,1554800,158120,143474,47457
163,13/06/2021,159059,2712,144556,11791,90.88,7.41,76295,82764,11118,42335,105606,10328,1463,1264,31,31,920,5997,1064,4133,71567,1506,739,3,7,499,166394,986455,29886,6696,847129,90,1482362,1769752,158143,143730,47348
164,14/06/2021,159464,2776,144863,11825,90.84,7.42,76586,82878,11129,42457,105878,10359,1466,1243,36,36,917,5986,971,4122,71679,1508,750,3,8,483,166766,989547,29091,6700,849807,91,1480609,1494138,158573,143920,47438
165,15/06/2021,159972,2984,145118,11870,90.71,7.42,76835,83137,11145,42638,106189,10401,1469,1317,32,32,977,6097,969,4232,71787,1509,775,4,6,565,163406,992756,30165,6738,853046,91,1486429,1495474,158727,144270,47591
166,16/06/2021,160663,3359,145381,11923,90.49,7.42,77261,83402,11175,42870,106618,10451,1472,1508,83,83,1089,6075,976,4211,71902,1510,768,4,9,542,167885,995914,30325,6736,855874,91,1590614,1510899,159025,144797,47763
167,17/06/2021,161385,3676,145728,11981,90.3,7.42,77614,83770,11191,43600,106593,10504,1477,1606,62,62,1191,6098,1071,4232,77723,1512,796,4,8,521,168478,999143,30518,6776,858606,91,1605014,1514311,159299,145239,47939
168,18/06/2021,162116,3949,146143,12024,90.15,7.42,78028,84094,11203,44864,106064,10545,1482,1680,64,64,1315,6175,1070,4310,77809,1510,751,4,6,545,169204,1002316,30724,6778,861362,91,1554786,1518065,159525,145620,48165
169,19/06/2021,162809,4244,146491,12074,89.98,7.42,78371,84438,11098,44531,107180,10586,1488,1781,72,72,1459,6331,1076,4467,77903,1512,824,4,6,526,165724,1008140,30915,6835,864070,91,1619328,1526072,158267,145979,49446
170,20/06/2021,163548,4540,146881,12127,89.81,7.41,78776,84772,11235,44528,107785,10636,1491,1844,81,81,1596,6316,1077,4448,76955,1513,906,4,9,563,170608,1011557,31113,6848,867080,91,1621935,1514594,160653,146356,49639
171,21/06/2021,164267,4808,147272,12187,89.65,7.42,79179,85088,11241,44941,108085,10692,1495,1956,72,72,1557,6358,1011,4490,74794,1514,944,4,8,546,171278,1013020,31257,6860,870151,91,1625159,1515613,160866,146603,49931
172,22/06/2021,165013,5122,147660,12231,89.48,7.41,79593,85420,11260,43458,110295,10728,1503,2116,85,85,1720,9407,1025,4680,77230,1514,1032,4,4,683,171877,1016591,31411,6920,873184,91,2636062,1525518,161238,147071,50109
173,23/06/2021,165886,5491,148100,12295,89.28,7.41,80106,85780,11275,45371,109240,10780,1515,2175,91,91,1865,9618,885,4891,77320,1514,1154,4,5,785,172605,1022697,31636,6897,876192,91,2642565,1530671,161608,147471,50290
174,24/06/2021,166831,5959,148520,12352,89.02,7.4,80628,86203,11289,45581,109961,10830,1522,2339,87,87,2023,9687,895,4960,73508,1516,1211,4,3,790,173320,1026283,31781,6954,879350,91,1644832,1531967,162727,91190,50518
175,25/06/2021,167806,6360,149032,12414,88.81,7.4,81208,86598,11302,44660,111844,10886,1528,2468,96,96,2190,9787,873,5059,74601,1516,1322,18,6,811,174116,1028916,32104,7119,882445,91,1648452,1540639,139210,145607,50802
176,26/06/2021,168795,6712,149613,12470,88.64,7.39,81747,87048,11318,46278,111199,11033,1437,2536,94,94,2388,10026,787,5299,77708,1517,1197,18,3,1003,174814,1034946,32322,7203,883392,100,2656357,1543541,164933,146367,50984
177,27/06/2021,169684,7013,150137,12534,88.48,7.39,82229,87465,11344,46519,111831,11082,1452,2703,105,105,2429,9996,921,5196,77896,1519,1220,4,6,963,175540,1038046,32543,7256,886183,91,1549145,1550007,164744,149310,52180
178,28/06/2021,170765,7435,150721,12609,88.26,7.38,77937,92828,16207,46781,107777,11145,1464,2818,122,122,2537,10149,911,5358,78015,1520,1340,4,15,1036,176517,1042269,32746,7270,889682,91,1665274,2451504,165026,149793,52503
179,29/06/2021,171830,7781,151343,12706,88.08,7.39,77828,94002,11387,47134,113309,11228,1478,2887,119,119,2715,10414,916,5614,74152,1368,1400,4,19,1147,177318,1045572,32983,7313,892759,91,844102,1554739,165343,150194,52771
180,30/06/2021,173033,8192,152042,12799,87.87,7.4,83985,89048,11409,47433,114191,11311,1488,3088,115,115,2996,10518,810,5717,78242,1372,1445,2,12,1165,178452,1049127,33194,7354,895760,91,1652487,1556296,165752,150578,53011
181,01/07/2021,174430,8635,152913,12882,87.66,7.39,84657,89773,11431,48216,114783,11382,1500,3170,123,123,3001,10684,8417,8795,73207,1403,1475,10,5,1255,179882,1028219,29384,7366,883855,91,1651073,1490260,163567,148429,46223
182,02/07/2021,175818,9115,153727,12976,87.44,7.38,85312,90506,11458,48572,115788,11466,1510,3369,113,113,3111,11012,919,6208,78805,1377,1632,2,15,1449,180666,1057175,33780,7433,902804,91,1683157,1544916,167367,152153,50687
183,03/07/2021,177257,9698,154487,13072,87.15,7.37,85036,92221,11487,48906,116864,11551,1521,3662,121,121,3297,11000,909,6196,78749,1309,1470,2,18,1410,182905,1061866,34002,7453,908218,91,1715004,1556232,167806,152681,54004
184,04/07/2021,178725,10264,155288,13173,86.89,7.37,86970,91755,11532,46166,121027,11638,1535,3782,112,112,3495,10964,922,6111,79183,1379,1445,0,18,1338,185044,1067072,34292,7440,911950,91,1721723,1595921,168581,154745,70040
185,05/07/2021,180268,10702,156275,13291,86.69,7.37,88498,91770,11560,48171,120537,11739,1552,4006,132,132,3719,11046,919,6193,92672,1327,1561,0,12,1402,186961,1071661,34662,7484,915595,91,1727720,1787383,168509,154498,47187
186,06/07/2021,182076,11186,157467,13423,86.48,7.37,88743,93333,11596,48538,121942,11858,1565,4122,137,137,3985,11244,930,6210,78674,1330,1513,3,20,1402,189319,1076460,34946,7545,919035,91,1716506,1815162,169637,155801,47573
187,07/07/2021,184624,12383,158640,13601,85.93,7.37,90119,94505,11627,49140,123857,12481,1120,4441,133,133,4706,11159,930,6112,76722,1390,1747,3,16,1468,191083,1083782,35348,7914,922333,91,1728693,1639954,224103,156252,53951
188,08/07/2021,187175,13294,160086,13795,85.53,7.37,91461,95734,11517,48229,127429,12185,1610,6530,117,117,5196,11355,932,6309,76890,1336,1732,3,16,1492,193871,1091055,35872,7972,926831,91,1656142,1643002,224627,208783,51120
189,09/07/2021,189705,13663,162029,14013,85.41,7.39,92920,96785,11557,50547,127601,12376,1637,5227,104,104,5060,11350,946,6301,80137,1346,1615,0,22,1357,196224,1079369,36442,8001,931307,91,1768613,1646101,172098,156237,51745
190,10/07/2021,191942,14286,163420,14236,85.14,7.42,94330,97612,11735,52735,127472,12562,1674,5125,116,116,5561,11526,956,6472,80408,1352,4853,0,21,1400,198094,1102525,34666,8056,934913,91,1780375,1650947,172053,157617,53993
191,11/07/2021,194361,14800,165034,14527,84.91,7.47,95762,98599,11766,51779,130816,12835,1692,5410,148,148,5463,11659,961,6603,80562,1357,1977,1,23,1484,200231,1106717,37409,8119,938425,91,1763212,1655597,174939,158307,53417
192,12/07/2021,197103,15702,166703,14698,84.58,7.46,97262,99756,11804,52083,133131,12988,1718,6118,117,117,6382,11796,885,6754,78364,1363,2060,0,13,1566,202020,1111152,37654,8129,941973,91,1809873,1657017,175410,158969,54881
193,13/07/2021,203372,19661,168834,14877,83.02,7.32,101209,102171,11892,54830,136658,13140,1745,7738,130,130,8050,12195,971,7132,80913,1364,2164,1,23,1750,206243,1118008,37999,8129,945541,91,1821531,2660914,175809,159798,55571
194,14/07/2021,210460,24722,170630,15108,81.07,7.18,105784,104464,11915,55970,142363,13335,1762,9353,200,200,9967,12116,981,7077,80296,1362,2192,1,16,1722,212103,1125829,38588,8129,949488,91,1835520,1668773,177032,160433,66478
195,15/07/2021,218690,30801,172565,15324,78.91,7.01,110043,108647,12488,57568,148634,13542,1782,11728,303,303,12797,12718,990,7654,81378,1368,2287,1,16,1878,218057,1138698,37631,10938,952990,91,1819123,1678481,179958,163123,57905
196,16/07/2021,226522,36011,174855,15656,77.19,6.91,113672,112850,13263,59066,154193,13814,1842,13513,274,274,15643,12727,1017,7767,81707,1381,2229,1,32,1872,223912,1146326,41013,8719,956486,91,1869588,1681840,180992,164584,59099
197,17/07/2021,233442,40001,177522,15919,76.05,6.82,117583,115859,13664,59554,160224,14045,1874,14019,346,346,18395,12682,1010,7760,82004,1384,2226,1,23,1843,228805,1153924,41729,8784,948677,91,1877588,1643106,181773,162391,56525
198,18/07/2021,239168,42408,180508,16252,75.47,6.8,120436,118683,13985,60578,164556,14319,1933,14598,402,402,19752,12744,1007,7876,82272,1386,2126,6,17,1768,233515,1161594,42432,8797,960179,91,1891804,1656636,256133,166078,60937
199,19/07/2021,243592,43619,183377,16596,75.28,6.81,122936,120656,15969,59485,168138,14635,1961,15190,435,435,21619,12843,1008,7981,83542,1395,2097,6,17,1798,236867,1171352,43250,8916,979944,91,1918666,1696204,257222,166566,61581
200,20/07/2021,249246,46437,185945,16864,74.6,6.77,126155,123091,16010,59505,173731,14861,2003,16368,447,447,22962,12984,1020,8126,83720,1405,2139,8,20,1846,240948,1180478,43956,8945,985010,91,1950410,1700308,185724,166979,65794
201,21/07/2021,253105,46987,188911,17207,74.64,6.8,128395,124710,16117,60316,176672,15160,2047,16992,452,452,22312,12854,1022,7746,81602,1410,1778,8,28,1785,243894,1185343,44562,8947,990472,91,1858938,1701377,186586,166681,66854
202,22/07/2021,259730,50177,192067,17486,73.95,6.73,132259,127471,16248,59638,183844,15407,2079,17956,524,524,25356,12920,1031,7961,84483,1416,1718,8,30,1920,248610,1197792,45443,8976,996953,91,1957889,1703678,260828,167630,67657
203,23/07/2021,266642,52689,196124,17829,73.55,6.69,136502,130140,16351,62875,187416,15727,2102,18715,505,505,26112,12914,1024,7960,84689,1419,1723,8,136,1892,253413,1206324,46319,8993,1002323,1,1972651,1707574,234753,168506,59856
204,24/07/2021,272341,53555,200591,18195,73.65,6.68,139173,133168,15271,65286,191784,16033,2162,19333,519,519,26873,12952,1021,8041,84860,1427,1741,11,17,1998,258729,1215416,55530,9007,1007336,91,1988979,1710999,189389,169187,69119
205,25/07/2021,277104,53353,205238,18513,74.07,6.68,141814,135290,16599,65071,195434,16311,2202,18977,583,583,27910,12913,1016,8050,85472,1429,1756,11,17,1920,262633,1226696,47904,9015,1013372,91,1966730,1706139,193320,169742,69034
206,26/07/2021,280261,51699,209663,18899,74.81,6.74,143634,136627,16684,66265,197312,16664,2235,18863,550,550,27078,12921,1026,8064,85888,1435,1754,11,11,1875,265392,1237459,48518,9023,1008084,91,1994955,1718289,197820,171581,69313
207,27/07/2021,286595,52738,214628,19229,74.89,6.71,147603,138992,16938,66511,203146,16957,2272,19572,557,557,26541,13013,1034,8217,83630,1439,1871,12,16,1909,263405,1191052,49186,4231,1016099,91,1969838,1662766,193721,172487,67532
208,28/07/2021,293017,54171,219220,19626,74.81,6.7,150742,142275,17074,68192,207751,17309,2317,19478,550,550,27598,13005,1044,8258,86555,1446,1879,12,22,1784,275862,1263423,49909,9684,1035188,91,2013259,1281943,200476,173170,68337
209,29/07/2021,298522,55334,223196,19992,74.77,6.7,153577,144945,17207,67217,214098,17632,2360,18732,565,565,28888,13113,1061,8373,86815,1453,1922,12,20,2488,280584,1274965,50862,9707,1043871,91,2037213,1732807,201488,174200,68896
210,30/07/2021,303732,55160,228219,20353,75.14,6.7,157030,146703,17272,70797,215664,17952,2401,18972,562,562,28885,13003,1061,8299,87039,1458,1930,12,14,1663,284717,1285947,51715,9723,1052070,91,2033962,2076713,202231,171837,66330
211,31/07/2021,308421,54417,233331,20673,75.65,6.7,159140,149281,17413,71728,219280,18227,2446,17678,567,567,29042,12949,1060,8340,87268,1460,1991,12,18,1580,287430,1295136,52542,9795,1058552,91,2056631,1674965,200044,172656,66829
212,01/08/2021,312092,51761,239338,20993,76.69,6.73,160557,151535,17522,72828,221742,18493,2500,15588,463,463,28004,12905,1072,8302,85378,1462,1918,12,18,2058,292376,1304435,53394,9788,1064194,91,2074743,2509901,201012,173734,67226
213,02/08/2021,314556,49153,244066,21337,77.59,6.78,162103,152453,17579,73453,223524,18826,2511,15030,448,448,27154,12827,1055,8274,87699,1469,1899,23,18,1425,294882,1313653,53953,9813,1070679,91,2072399,2555449,202117,174246,67424
214,03/08/2021,318664,48578,248422,21664,77.96,6.8,164127,154537,17587,74040,227037,19111,2553,15086,438,438,26442,12916,1057,8399,88120,1324,2025,14,12,1382,298355,1326145,54384,9886,1066051,91,2082960,2558794,202909,175034,67964
215,04/08/2021,322692,48081,252614,21997,78.28,6.82,165896,156796,17691,74793,230208,19395,2602,14746,392,392,26114,12697,1053,8400,88339,1475,2009,14,12,1305,301441,1337344,55027,9870,1085078,91,2093887,2561334,203668,175715,68462
216,05/08/2021,326764,47181,257264,22319,78.73,6.83,167453,159311,17804,75589,233371,19678,2641,14287,451,451,25559,12710,1058,8469,88493,1477,2024,15,21,1298,304668,1349553,55609,10055,1095609,91,2115610,2564973,204412,176499,68896
217,06/08/2021,331253,46313,262287,22653,79.18,6.84,169438,161815,17893,76655,236705,19970,2683,13215,458,458,22299,12561,1068,8340,88887,1482,1911,15,17,1181,308161,1361372,56063,11392,1113319,91,2120945,2567675,205175,167482,69374
218,07/08/2021,334691,44897,266817,22977,79.72,6.87,171203,163488,18038,77232,239421,20259,2718,13502,424,424,20877,12571,1079,8171,89184,1483,1748,15,20,1186,310947,1370844,56464,10114,1130545,91,2135655,2570510,205770,178276,69929
219,08/08/2021,337228,43599,270345,23284,80.17,6.9,172047,165181,18083,77622,241523,20520,2764,13335,402,402,20020,12360,1081,7970,89496,1489,1678,3,16,1070,313185,1377780,56746,10116,1148433,91,2142163,2512434,207107,179626,61864
220,09/08/2021,339193,41794,273821,23578,80.73,6.95,180002,159191,21207,83914,234072,20772,2806,12597,364,364,20538,12363,1074,7932,89645,1497,1779,3,12,1106,326924,1420871,62970,10223,1172075,91,2177199,2584342,216297,185819,74857
221,10/08/2021,342811,40683,278292,23836,81.18,6.95,185055,157756,21332,84668,236811,20992,2844,12491,374,374,19880,12340,1065,7937,89952,1499,1724,3,10,1106,329644,1427998,63403,10272,1208047,91,2185635,2587728,216873,186371,113338
222,11/08/2021,345696,39073,282465,24158,81.71,6.99,186347,159349,30437,86285,228974,21259,2899,11986,293,293,19012,12309,1060,7780,83574,1499,1548,3,10,1083,332042,1436730,63890,10291,1219162,91,2078815,2590822,218298,190250,76982
223,12/08/2021,348857,37890,286503,24464,82.13,7.01,188012,160845,21507,86254,241096,21518,2946,11286,259,259,19020,12267,1059,7738,83757,1499,1551,3,13,1034,334765,1444162,64650,10299,1243014,91,2084667,1791752,218759,189866,77371
224,13/08/2021,353035,37433,290886,24716,82.4,7,190151,162884,24829,86096,242110,21711,3005,11444,320,320,18573,12249,1059,7722,83944,1502,1501,3,12,1031,339146,1459678,65418,10320,1262279,91,2231528,1798658,222731,196399,81509
225,14/08/2021,356267,35897,295379,24991,82.91,7.01,188874,167393,21768,88029,246470,21941,3050,11115,249,249,17805,12264,1058,7764,84073,2288,1557,3,13,1048,341454,1469994,66055,10129,1269584,91,2268735,1807999,223565,221056,81942
226,15/08/2021,357992,33895,298875,25222,83.49,7.05,192440,165552,21858,88379,247755,22111,3111,10419,206,206,17027,12072,1040,7578,84369,1534,1563,3,10,862,342470,1481512,66166,10394,1262313,91,2275828,1813459,224036,223405,81458
227,16/08/2021,359551,31434,302657,25460,84.18,7.08,193085,166466,21911,88732,248908,22304,3156,9853,179,179,14753,12128,1046,7634,84477,1563,1547,3,12,915,343117,1467123,83416,10443,1289968,91,2492523,1818913,224546,198101,84200
228,17/08/2021,361897,29575,306621,25701,84.73,7.1,194356,167541,21991,89106,250800,22538,3163,9707,146,146,14094,12062,1085,7568,85247,1587,1476,3,13,929,344324,1493372,66740,10453,1295035,91,2265650,1822273,225016,198249,84574
229,18/08/2021,363396,27633,309838,25925,85.26,7.13,194845,168551,22044,87716,253636,22724,3201,9233,140,140,12899,12116,930,7622,83896,1613,1498,3,12,933,333722,1498306,67067,10377,1284614,91,2295986,2586429,225565,198679,84963
230,19/08/2021,366415,26717,313553,26145,85.57,7.14,196307,170108,22132,90298,253985,22908,3237,8780,112,112,12522,12048,1055,7578,84870,1632,1500,3,19,891,347371,1504193,67602,10392,1309847,91,2302424,2588799,226249,199310,84696
231,20/08/2021,368923,25618,316957,26348,85.91,7.14,197337,171586,22215,90748,255960,23079,3269,8669,129,129,11773,11977,1083,7495,84990,1657,1457,3,18,807,348733,1512366,68096,10421,1318523,91,2309576,2165810,226814,129025,156201
232,21/08/2021,370965,24541,319875,26549,86.23,7.16,198258,172707,22309,91463,257193,23245,3304,8511,143,143,10326,11946,1083,7464,85062,1678,1472,3,12,778,350489,1517321,68509,10445,1327896,100,2319117,2170168,227293,200497,85298
233,22/08/2021,372346,22594,322998,26754,86.75,7.19,198775,173571,22362,91778,258206,23445,3309,8451,132,132,11035,11847,1060,7368,85154,1698,1478,3,13,699,351775,1525817,69427,10447,1333085,100,2324211,2177455,227926,201481,85432
234,23/08/2021,373419,20195,326281,26943,87.38,7.22,193873,179546,22396,92065,258958,23603,3340,7362,126,126,8246,11834,1060,588341,99895,1727,1517,3,12,678,352478,1529450,69645,10453,1335909,100,2520223,2144757,228191,201630,75438
235,24/08/2021,375119,18399,329594,27126,87.86,7.23,197892,177227,22462,92462,260195,23761,3365,6903,150,150,6950,11909,1045,7443,100008,1757,1511,3,14,746,353442,1534029,69939,10472,1339499,91,2626741,1847284,228656,202177,87065
236,25/08/2021,376738,17129,332283,27326,88.2,7.25,195546,181192,22159,92865,261714,23934,3392,6786,121,121,5426,11928,1045,7458,100117,1773,1531,3,14,731,354551,1537089,70178,10482,1333223,91,2628681,1885090,236180,216085,94212
237,26/08/2021,378092,15705,334912,27475,88.58,7.27,199030,179062,22423,93159,262510,24064,3411,6043,148,148,5740,11937,1058,7471,99630,1792,1545,3,14,743,356150,1540184,70332,10477,1345649,91,2634274,1889510,236673,210064,94810
238,27/08/2021,379501,14584,337283,27634,88.88,7.28,199533,179968,22492,93508,263501,24199,3435,5717,204,204,4126,11932,1057,7435,100292,1802,1514,3,49,716,358111,1545988,70494,10487,1351708,91,2847895,1885667,237211,210608,95018
239,28/08/2021,380580,13574,339205,27801,89.13,7.3,269964,110616,22087,91810,266683,24348,3453,5497,195,195,3657,12137,1055,7536,107120,1827,1573,3,52,712,352491,1547791,70664,10498,1353774,91,2641962,1899713,237788,211097,95155
